Gene_ID	Ctrl_rep1	Ctrl_rep2	dnBMPR1A_rep1	dnBMPR1A_rep2
ENSGALG00000034229	3	4	5	11
ENSGALG00000003092	2696	4021	3799	3790
ENSGALG00000003101	2785	3055	2786	2819
ENSGALG00000003118	7	6	1	8
ENSGALG00000003124	102	140	130	201
ENSGALG00000003129	240	158	129	202
ENSGALG00000003142	6	4	0	1
ENSGALG00000054664	1	1	0	0
ENSGALG00000019018	0	0	1	2
ENSGALG00000003205	22040	20040	14788	15444
ENSGALG00000049358	4	1	0	0
ENSGALG00000003233	1352	1307	627	1016
ENSGALG00000003242	11	15	15	1
ENSGALG00000003245	1393	1155	1158	1168
ENSGALG00000003254	1814	1664	1336	1420
ENSGALG00000042181	55	99	51	82
ENSGALG00000044574	682	694	579	547
ENSGALG00000003299	462	695	478	562
ENSGALG00000036049	726	1023	713	650
ENSGALG00000039786	638	647	422	776
ENSGALG00000042739	19	4	11	10
ENSGALG00000051404	17	16	11	7
ENSGALG00000003349	7	6	2	3
ENSGALG00000003356	3941	3938	2763	2592
ENSGALG00000003398	598	567	493	616
ENSGALG00000047639	2	1	0	0
ENSGALG00000044866	25	41	32	41
ENSGALG00000024085	0	0	3	0
ENSGALG00000024083	1294	804	1371	2210
ENSGALG00000003470	64	34	65	77
ENSGALG00000003473	442	845	306	398
ENSGALG00000003483	11615	12024	11104	11538
ENSGALG00000003492	1754	1590	1665	2119
ENSGALG00000003518	1008	2081	1635	1547
ENSGALG00000018503	0	4	0	0
ENSGALG00000003594	1	1	2	2
ENSGALG00000025684	0	0	0	0
ENSGALG00000003641	805	1744	1865	1814
ENSGALG00000038155	1537	2482	2341	2101
ENSGALG00000003709	168	178	151	143
ENSGALG00000031832	500	619	721	833
ENSGALG00000041463	6681	7567	7985	7722
ENSGALG00000040828	2159	2189	2104	2299
ENSGALG00000046986	1	5	4	11
ENSGALG00000052980	17	13	6	8
ENSGALG00000054976	0	2	1	0
ENSGALG00000051401	4	3	2	1
ENSGALG00000044018	16	10	24	11
ENSGALG00000052573	419	318	361	375
ENSGALG00000051860	0	0	0	0
ENSGALG00000035817	696	827	389	519
ENSGALG00000049780	0	0	0	0
ENSGALG00000033092	18	15	5	16
ENSGALG00000047673	415	435	351	381
ENSGALG00000031298	50	58	106	230
ENSGALG00000045608	1	10	8	9
ENSGALG00000055081	2	3	1	0
ENSGALG00000049001	86	57	39	56
ENSGALG00000029646	15	8	7	13
ENSGALG00000046805	46	72	58	76
ENSGALG00000055019	2	2	1	0
ENSGALG00000048238	0	1	2	1
ENSGALG00000048342	0	1	2	0
ENSGALG00000014540	533	927	471	487
ENSGALG00000039206	205	155	133	157
ENSGALG00000033014	1171	1416	1397	1453
ENSGALG00000042555	553	669	728	948
ENSGALG00000041634	222	176	195	152
ENSGALG00000047566	916	780	537	448
ENSGALG00000037860	2	6	0	2
ENSGALG00000053766	1615	1223	830	838
ENSGALG00000039203	126	228	223	157
ENSGALG00000034344	2486	1599	2267	3229
ENSGALG00000032146	6	0	1	4
ENSGALG00000013528	394	195	418	393
ENSGALG00000036638	451	241	1106	1281
ENSGALG00000032270	2596	3574	3226	2876
ENSGALG00000050253	321	334	352	403
ENSGALG00000046731	24	20	13	7
ENSGALG00000051290	56	108	64	76
ENSGALG00000052712	5	4	4	15
ENSGALG00000033447	20694	17179	17870	16158
ENSGALG00000039864	43	22	21	40
ENSGALG00000046830	52	29	25	21
ENSGALG00000031447	0	0	0	0
ENSGALG00000033446	2343	1989	2025	2543
ENSGALG00000031789	131	104	97	140
ENSGALG00000034855	75	95	42	65
ENSGALG00000052295	0	1	1	1
ENSGALG00000026948	5	3	0	5
ENSGALG00000013883	6229	5308	4684	4264
ENSGALG00000013882	304	290	202	170
ENSGALG00000013881	104	66	98	83
ENSGALG00000013879	2529	1838	1427	1700
ENSGALG00000013878	558	498	647	596
ENSGALG00000028409	10517	9463	11529	10663
ENSGALG00000051459	778	988	804	716
ENSGALG00000024024	3	5	9	5
ENSGALG00000050650	0	0	2	0
ENSGALG00000047306	1	0	0	2
ENSGALG00000000476	1	25	1	8
ENSGALG00000048106	0	1	1	3
ENSGALG00000051037	0	0	0	0
ENSGALG00000046932	1	2	0	0
ENSGALG00000048681	0	10	3	2
ENSGALG00000053795	0	0	0	0
ENSGALG00000051574	0	0	0	0
ENSGALG00000055038	1	1	1	0
ENSGALG00000000469	0	7	11	19
ENSGALG00000038783	943	938	903	1143
ENSGALG00000013740	56	13	15	25
ENSGALG00000041161	5	1	4	3
ENSGALG00000050615	618	722	440	448
ENSGALG00000029940	2	15	2	1
ENSGALG00000014155	353	395	224	387
ENSGALG00000047157	0	0	0	0
ENSGALG00000046801	0	0	0	0
ENSGALG00000028600	56627	54440	63494	69353
ENSGALG00000038299	727	752	734	1066
ENSGALG00000033061	28	16	29	24
ENSGALG00000029898	17	5	2	8
ENSGALG00000031359	16	11	31	11
ENSGALG00000037932	641	590	626	932
ENSGALG00000042227	178	167	116	146
ENSGALG00000041834	27	25	10	22
ENSGALG00000036175	1	0	0	9
ENSGALG00000052519	49	50	39	107
ENSGALG00000047954	9	10	8	9
ENSGALG00000032656	455	283	252	341
ENSGALG00000054991	943	773	754	771
ENSGALG00000036950	2	2	11	0
ENSGALG00000034358	169	142	166	207
ENSGALG00000046248	209	259	292	233
ENSGALG00000052016	10	13	2	9
ENSGALG00000040899	56	45	64	190
ENSGALG00000033356	1279	1109	705	938
ENSGALG00000053369	0	0	1	1
ENSGALG00000051311	0	0	0	2
ENSGALG00000051450	0	0	0	1
ENSGALG00000054290	0	0	0	0
ENSGALG00000047331	0	0	0	0
ENSGALG00000054934	3	1	2	6
ENSGALG00000049769	1	0	2	2
ENSGALG00000030849	218	146	95	150
ENSGALG00000040471	55	24	38	33
ENSGALG00000054892	3	0	1	7
ENSGALG00000043352	339	634	516	532
ENSGALG00000047550	0	0	0	0
ENSGALG00000053567	2	1	0	0
ENSGALG00000052793	0	0	7	0
ENSGALG00000037625	411	820	598	351
ENSGALG00000000337	0	0	0	0
ENSGALG00000050908	1	2	1	6
ENSGALG00000000352	5786	5745	4848	5619
ENSGALG00000000377	7828	9453	10072	9467
ENSGALG00000000407	3451	3101	3430	2741
ENSGALG00000000430	1096	1595	1268	1151
ENSGALG00000000458	54	54	45	54
ENSGALG00000028937	2467	2275	2709	2692
ENSGALG00000000470	2152	2475	1770	2567
ENSGALG00000000474	8211	7691	9277	9920
ENSGALG00000040492	1118	943	685	658
ENSGALG00000000558	4	18	11	1
ENSGALG00000000577	4348	4720	5300	5661
ENSGALG00000052918	0	0	0	1
ENSGALG00000027742	0	0	2	0
ENSGALG00000021692	7056	6431	6979	6399
ENSGALG00000051625	104	71	80	80
ENSGALG00000000589	0	2	3	2
ENSGALG00000000599	68	40	78	73
ENSGALG00000000613	12661	15901	15345	15726
ENSGALG00000000619	252	266	138	212
ENSGALG00000000621	11	13	19	29
ENSGALG00000049538	1662	1153	1133	1712
ENSGALG00000000629	2995	3215	3339	3032
ENSGALG00000021688	671	700	675	829
ENSGALG00000026161	52	37	63	66
ENSGALG00000037408	1	12	12	9
ENSGALG00000031679	120	145	79	81
ENSGALG00000039708	9	2	15	6
ENSGALG00000000722	2	1	2	0
ENSGALG00000024395	98	75	67	115
ENSGALG00000000726	16973	19739	20831	18538
ENSGALG00000000736	1	1	1	6
ENSGALG00000031520	0	0	0	0
ENSGALG00000013431	16	15	13	1
ENSGALG00000027961	1	1	2	0
ENSGALG00000027611	0	0	0	0
ENSGALG00000000740	80	61	44	54
ENSGALG00000000748	8	4	6	3
ENSGALG00000000784	451	526	200	267
ENSGALG00000024391	163	165	117	185
ENSGALG00000037888	30	63	41	44
ENSGALG00000047801	0	0	0	0
ENSGALG00000027838	156	150	157	167
ENSGALG00000000795	55	62	26	47
ENSGALG00000053742	10	4	4	3
ENSGALG00000002085	67	118	276	196
ENSGALG00000039733	817	1096	510	598
ENSGALG00000017524	2232	1846	1758	1664
ENSGALG00000054634	4	7	13	4
ENSGALG00000041643	1	1	4	7
ENSGALG00000041371	2	2	2	2
ENSGALG00000012984	1	0	1	7
ENSGALG00000026834	4	5	9	6
ENSGALG00000042275	15	13	8	24
ENSGALG00000033971	8	6	8	18
ENSGALG00000051278	0	0	0	0
ENSGALG00000051146	59	40	19	41
ENSGALG00000003238	292	253	156	212
ENSGALG00000054174	0	0	0	1
ENSGALG00000044661	0	0	0	0
ENSGALG00000013371	0	0	0	0
ENSGALG00000013369	3423	3707	2910	3064
ENSGALG00000027147	27	0	3	18
ENSGALG00000026716	13	6	10	20
ENSGALG00000012860	57	35	26	44
ENSGALG00000049273	2456	2332	2768	2693
ENSGALG00000013365	552	654	727	855
ENSGALG00000001948	288	401	513	490
ENSGALG00000025550	1	0	0	0
ENSGALG00000054577	0	1	1	0
ENSGALG00000048751	0	1	2	0
ENSGALG00000053152	154	117	117	180
ENSGALG00000052159	14	18	3	7
ENSGALG00000041520	775	399	419	697
ENSGALG00000030446	0	0	0	0
ENSGALG00000025907	27	8	11	21
ENSGALG00000034413	177	354	262	196
ENSGALG00000033884	12316	10099	8802	11191
ENSGALG00000035654	0	0	0	0
ENSGALG00000025600	0	0	0	0
ENSGALG00000037733	0	7	12	1
ENSGALG00000025751	1068	1231	1207	852
ENSGALG00000001812	32	48	26	63
ENSGALG00000001806	0	1	0	1
ENSGALG00000021647	2	0	4	1
ENSGALG00000030852	0	12	6	3
ENSGALG00000001800	669	936	694	839
ENSGALG00000044970	0	0	1	1
ENSGALG00000001773	99	97	84	113
ENSGALG00000052225	0	1	0	0
ENSGALG00000001749	177	185	247	305
ENSGALG00000001596	196	305	225	192
ENSGALG00000001592	50	22	21	28
ENSGALG00000037483	15908	17605	16449	19189
ENSGALG00000049825	528	583	497	503
ENSGALG00000024378	319	148	176	227
ENSGALG00000001571	1	1	6	13
ENSGALG00000033157	1	0	1	0
ENSGALG00000026759	0	0	0	0
ENSGALG00000001486	1	0	1	0
ENSGALG00000033094	1	14	0	0
ENSGALG00000044471	0	0	0	0
ENSGALG00000054708	0	0	0	0
ENSGALG00000000803	0	0	0	0
ENSGALG00000000806	30	55	15	23
ENSGALG00000047638	1	0	0	0
ENSGALG00000000812	13268	11915	13491	12549
ENSGALG00000043925	1	6	0	1
ENSGALG00000036346	2	1	0	5
ENSGALG00000021679	7245	6745	6949	7892
ENSGALG00000000835	154	110	173	152
ENSGALG00000000843	290	386	289	399
ENSGALG00000000996	1040	1118	1094	1560
ENSGALG00000049811	119	77	26	73
ENSGALG00000031729	864	605	643	487
ENSGALG00000003845	2	0	1	0
ENSGALG00000001019	60	55	39	41
ENSGALG00000027540	337	281	176	292
ENSGALG00000001030	1679	2309	1501	1484
ENSGALG00000001035	0	0	4	8
ENSGALG00000014589	534	508	385	525
ENSGALG00000041163	2525	2624	1719	1877
ENSGALG00000021777	0	0	0	0
ENSGALG00000001043	1528	2319	2416	2085
ENSGALG00000025382	0	0	0	0
ENSGALG00000001084	1	1	0	2
ENSGALG00000028081	0	0	3	0
ENSGALG00000001093	1444	1120	951	1601
ENSGALG00000001096	6200	5340	5578	5347
ENSGALG00000001101	1797	1815	1641	2031
ENSGALG00000052296	11	3	2	2
ENSGALG00000001108	118	87	157	127
ENSGALG00000001121	1011	1214	1315	1443
ENSGALG00000001126	4677	4817	4407	4327
ENSGALG00000001146	793	711	984	853
ENSGALG00000027068	941	639	746	1361
ENSGALG00000021972	2794	2854	2389	2511
ENSGALG00000051148	229	182	146	166
ENSGALG00000027587	0	0	0	2
ENSGALG00000001171	47	54	41	53
ENSGALG00000048474	0	0	1	4
ENSGALG00000001235	0	2	1	0
ENSGALG00000001245	1470	1800	1669	1880
ENSGALG00000001252	2	2	0	10
ENSGALG00000001267	481	830	741	790
ENSGALG00000001273	0	0	0	0
ENSGALG00000001289	4	1	12	3
ENSGALG00000001317	1293	1178	871	1164
ENSGALG00000028341	12	26	32	8
ENSGALG00000026780	519	475	411	362
ENSGALG00000024332	877	840	810	625
ENSGALG00000001328	26781	25080	25191	23391
ENSGALG00000001342	5	2	19	6
ENSGALG00000001377	217	307	411	512
ENSGALG00000041822	1	5	0	3
ENSGALG00000042948	5887	6484	5180	4691
ENSGALG00000042356	4	26	14	3
ENSGALG00000035762	75	71	76	60
ENSGALG00000026055	83	36	30	56
ENSGALG00000044985	1	5	2	16
ENSGALG00000047265	0	3	8	27
ENSGALG00000001962	17052	23465	21888	21351
ENSGALG00000038529	0	1	0	2
ENSGALG00000047867	0	0	0	0
ENSGALG00000040832	27	34	10	30
ENSGALG00000001978	211	160	256	215
ENSGALG00000054334	0	1	7	2
ENSGALG00000054491	1	0	1	2
ENSGALG00000001998	274	171	280	169
ENSGALG00000026231	220	154	152	142
ENSGALG00000021637	1011	1026	1070	924
ENSGALG00000026241	1	9	3	5
ENSGALG00000002029	121	149	104	101
ENSGALG00000053341	2	2	5	4
ENSGALG00000046825	1	0	0	0
ENSGALG00000027777	1636	1562	1693	1894
ENSGALG00000032469	19	36	36	19
ENSGALG00000002591	12456	12428	12621	10723
ENSGALG00000002595	22232	17441	19393	16765
ENSGALG00000037522	84	136	114	159
ENSGALG00000040008	151	130	179	179
ENSGALG00000048923	33	24	37	59
ENSGALG00000032875	1853	1641	1264	1537
ENSGALG00000033150	132	103	108	114
ENSGALG00000030918	60842	57882	57360	73977
ENSGALG00000029614	234	293	196	287
ENSGALG00000038629	25	34	23	29
ENSGALG00000054445	3	1	4	4
ENSGALG00000015203	94	33	101	90
ENSGALG00000009709	381	491	511	419
ENSGALG00000009703	3695	4499	4627	4790
ENSGALG00000040182	21	61	46	53
ENSGALG00000015200	2030	2031	1600	1644
ENSGALG00000015195	9903	9273	11393	12305
ENSGALG00000042153	3	9	6	5
ENSGALG00000025505	0	0	0	0
ENSGALG00000047233	289	238	169	163
ENSGALG00000048805	0	0	0	0
ENSGALG00000045747	83	174	149	81
ENSGALG00000026384	5	8	1	2
ENSGALG00000024298	0	0	0	0
ENSGALG00000041934	1260	1825	1732	2482
ENSGALG00000014067	1271	1325	1372	1736
ENSGALG00000020582	47	39	21	84
ENSGALG00000026955	0	0	2	1
ENSGALG00000049579	10	27	25	45
ENSGALG00000029968	5113	5003	3248	2709
ENSGALG00000039108	46	30	25	53
ENSGALG00000043544	0	0	0	0
ENSGALG00000037712	11	95	32	56
ENSGALG00000050532	0	0	0	0
ENSGALG00000033234	3	15	9	13
ENSGALG00000041932	0	3	0	0
ENSGALG00000031411	1	5	2	3
ENSGALG00000037316	1	1	3	2
ENSGALG00000043010	2	2	0	5
ENSGALG00000037526	0	0	0	2
ENSGALG00000038189	1217	1231	921	1026
ENSGALG00000051336	21	21	6	7
ENSGALG00000036297	4	3	0	10
ENSGALG00000036004	2604	2616	2591	1983
ENSGALG00000047617	4229	4462	3745	3871
ENSGALG00000034615	3	12	21	16
ENSGALG00000037256	28	101	52	96
ENSGALG00000045684	1	0	0	2
ENSGALG00000021884	13	18	15	12
ENSGALG00000052514	0	11	3	1
ENSGALG00000037011	2	1	1	0
ENSGALG00000041897	28	34	31	25
ENSGALG00000039212	5775	5765	5899	5033
ENSGALG00000042900	1512	1807	1719	2597
ENSGALG00000002969	382	171	249	247
ENSGALG00000042132	435	544	317	653
ENSGALG00000029015	5	7	6	1
ENSGALG00000026563	0	1	0	3
ENSGALG00000036484	37	24	8	18
ENSGALG00000027375	553	699	769	694
ENSGALG00000037261	858	815	727	666
ENSGALG00000014581	3050	3314	2704	2564
ENSGALG00000025766	23	24	23	16
ENSGALG00000037558	2	0	1	3
ENSGALG00000025443	0	0	0	0
ENSGALG00000025492	0	0	0	0
ENSGALG00000021722	0	0	0	0
ENSGALG00000038755	31	12	21	12
ENSGALG00000025809	219	267	189	312
ENSGALG00000002621	101	120	51	59
ENSGALG00000003024	3321	3131	3152	2850
ENSGALG00000003047	309	404	375	484
ENSGALG00000003058	0	12	22	42
ENSGALG00000003074	444	340	341	342
ENSGALG00000003130	4683	4646	4161	4124
ENSGALG00000003153	17535	16286	17671	17265
ENSGALG00000003160	51	76	61	88
ENSGALG00000003161	26	13	70	85
ENSGALG00000003220	99	241	217	258
ENSGALG00000051484	16	6	6	14
ENSGALG00000003283	4	15	15	21
ENSGALG00000003304	223	518	304	329
ENSGALG00000047074	93	47	34	69
ENSGALG00000033270	13	10	19	10
ENSGALG00000021620	3	5	0	2
ENSGALG00000049746	1	0	0	0
ENSGALG00000026146	115	105	187	248
ENSGALG00000034918	236	297	217	219
ENSGALG00000037716	10478	9796	12661	12862
ENSGALG00000036736	111	99	92	132
ENSGALG00000003357	173	242	250	306
ENSGALG00000033513	503	614	742	777
ENSGALG00000046697	0	0	0	0
ENSGALG00000030344	65	38	53	74
ENSGALG00000052268	53	33	19	42
ENSGALG00000052151	41	25	15	22
ENSGALG00000042080	78	64	38	80
ENSGALG00000003385	1168	1456	724	519
ENSGALG00000043641	15	21	10	19
ENSGALG00000054562	0	0	1	0
ENSGALG00000037029	10	6	3	7
ENSGALG00000030068	29	13	14	19
ENSGALG00000041429	295	314	304	287
ENSGALG00000033694	19	52	52	51
ENSGALG00000003428	13	50	43	79
ENSGALG00000003499	25	53	48	61
ENSGALG00000035825	9	1	0	2
ENSGALG00000003527	173	185	124	173
ENSGALG00000043756	196	354	200	190
ENSGALG00000027696	63	45	34	22
ENSGALG00000003572	664	887	554	683
ENSGALG00000040758	202	361	137	287
ENSGALG00000003703	2974	3238	2781	2901
ENSGALG00000003717	600	648	777	1002
ENSGALG00000003727	1761	2322	2430	1605
ENSGALG00000003742	291	435	323	584
ENSGALG00000044485	0	25	0	1
ENSGALG00000003771	87	111	123	151
ENSGALG00000052626	92	111	69	38
ENSGALG00000003778	1216	1425	1102	1250
ENSGALG00000027005	0	1	1	0
ENSGALG00000043456	5448	5139	5473	5622
ENSGALG00000027132	144	154	103	111
ENSGALG00000042222	300	252	244	260
ENSGALG00000003794	726	792	578	793
ENSGALG00000003824	1855	2117	2128	3208
ENSGALG00000021883	269	231	349	320
ENSGALG00000003914	525	547	362	518
ENSGALG00000021601	257	535	526	594
ENSGALG00000003939	13	6	22	24
ENSGALG00000054899	0	0	0	0
ENSGALG00000003959	16606	21065	19301	17771
ENSGALG00000036474	1180	1150	1169	1140
ENSGALG00000003978	6	12	12	12
ENSGALG00000028851	4734	5653	5151	5111
ENSGALG00000002563	506	545	587	541
ENSGALG00000050334	16	61	44	5
ENSGALG00000046832	0	1	1	0
ENSGALG00000004048	1105	1166	864	935
ENSGALG00000028274	0	0	0	0
ENSGALG00000048613	488	589	659	937
ENSGALG00000034271	4269	5446	3828	4749
ENSGALG00000044632	217	237	155	136
ENSGALG00000026850	739	879	777	874
ENSGALG00000004168	169	153	190	161
ENSGALG00000050487	8	32	7	14
ENSGALG00000018314	0	0	0	0
ENSGALG00000038462	0	4	4	0
ENSGALG00000004200	457	347	329	524
ENSGALG00000004252	0	1	2	1
ENSGALG00000004263	3714	3567	3523	3290
ENSGALG00000004266	1656	2723	1799	1772
ENSGALG00000038201	0	1	1	1
ENSGALG00000053954	0	0	0	0
ENSGALG00000051052	0	1	0	1
ENSGALG00000050303	4	8	1	6
ENSGALG00000037595	12	49	49	14
ENSGALG00000054971	0	0	0	0
ENSGALG00000051056	0	0	1	2
ENSGALG00000046995	33	24	38	21
ENSGALG00000042733	641	510	357	366
ENSGALG00000013899	1646	2195	2045	1978
ENSGALG00000037540	927	1304	803	992
ENSGALG00000053849	0	0	2	7
ENSGALG00000047211	7	21	11	5
ENSGALG00000054978	20	5	12	15
ENSGALG00000000764	5267	5597	5757	5591
ENSGALG00000000775	12	10	0	9
ENSGALG00000028147	27	37	25	5
ENSGALG00000000751	161	140	131	151
ENSGALG00000024051	12	35	18	52
ENSGALG00000039141	13	11	27	11
ENSGALG00000028499	93	46	72	72
ENSGALG00000042220	855	476	443	505
ENSGALG00000028119	110	85	78	101
ENSGALG00000044125	32	43	53	39
ENSGALG00000026734	547	657	539	510
ENSGALG00000045312	1	0	0	4
ENSGALG00000046607	146	112	79	111
ENSGALG00000030247	22	14	13	10
ENSGALG00000000793	3058	3137	2824	2707
ENSGALG00000027372	196	104	93	201
ENSGALG00000028505	6243	6011	5429	4639
ENSGALG00000040270	19	16	9	34
ENSGALG00000024034	1	10	15	16
ENSGALG00000000836	0	1	1	0
ENSGALG00000018415	0	1	1	2
ENSGALG00000051623	0	0	0	1
ENSGALG00000050187	0	0	0	0
ENSGALG00000000866	44	90	126	94
ENSGALG00000036365	163	301	132	213
ENSGALG00000000905	20002	20081	20247	17850
ENSGALG00000000920	29	7	7	13
ENSGALG00000026966	0	0	0	0
ENSGALG00000032955	30	39	55	104
ENSGALG00000040687	1471	1430	1560	1597
ENSGALG00000028478	1	1	0	2
ENSGALG00000042941	2745	2808	2546	2938
ENSGALG00000031812	25	23	17	20
ENSGALG00000033941	1	0	1	0
ENSGALG00000026039	427	340	234	243
ENSGALG00000028774	1558	1469	1784	1817
ENSGALG00000043129	398	298	239	315
ENSGALG00000007585	291	401	352	337
ENSGALG00000026374	5040	4651	4943	4480
ENSGALG00000000048	0	1	5	3
ENSGALG00000050454	1	6	2	2
ENSGALG00000046893	0	0	1	0
ENSGALG00000053962	0	0	0	1
ENSGALG00000051200	0	0	0	0
ENSGALG00000054761	3	5	7	2
ENSGALG00000039891	8716	9645	7519	9520
ENSGALG00000052924	10	11	4	12
ENSGALG00000052939	0	0	1	0
ENSGALG00000046712	0	0	0	0
ENSGALG00000039251	0	0	0	1
ENSGALG00000014016	526	395	337	403
ENSGALG00000050295	0	0	0	0
ENSGALG00000049003	0	0	0	0
ENSGALG00000053647	0	0	0	2
ENSGALG00000048158	0	0	0	0
ENSGALG00000052423	0	0	0	0
ENSGALG00000048786	2	0	0	0
ENSGALG00000052673	0	1	1	0
ENSGALG00000047775	0	0	0	0
ENSGALG00000050728	4	11	9	6
ENSGALG00000048712	76	107	35	40
ENSGALG00000052849	2	0	0	2
ENSGALG00000052515	6	5	0	17
ENSGALG00000053555	5	4	2	2
ENSGALG00000055092	124	86	77	132
ENSGALG00000049193	0	3	1	3
ENSGALG00000051918	8	2	3	6
ENSGALG00000046023	609	695	731	674
ENSGALG00000048365	384	374	311	465
ENSGALG00000050772	19	16	22	8
ENSGALG00000042214	3019	2991	2324	3167
ENSGALG00000053058	417	333	415	423
ENSGALG00000029812	0	0	3	0
ENSGALG00000050392	0	0	0	0
ENSGALG00000037802	117	173	126	107
ENSGALG00000048452	6	5	5	5
ENSGALG00000048441	2	5	3	4
ENSGALG00000013348	11	25	21	20
ENSGALG00000035923	1	0	3	0
ENSGALG00000013352	428	382	262	519
ENSGALG00000050830	0	1	5	1
ENSGALG00000054703	585	534	654	562
ENSGALG00000053181	1	2	0	4
ENSGALG00000054833	0	0	1	0
ENSGALG00000052250	0	6	2	5
ENSGALG00000052872	0	0	0	0
ENSGALG00000048409	1	3	9	8
ENSGALG00000052329	5	2	6	5
ENSGALG00000048069	0	0	3	4
ENSGALG00000052320	72	45	40	36
ENSGALG00000046765	66	28	20	32
ENSGALG00000036283	17	19	27	25
ENSGALG00000049544	2	1	0	1
ENSGALG00000054006	0	1	0	0
ENSGALG00000049774	49	43	57	55
ENSGALG00000039205	307	251	271	334
ENSGALG00000029657	23	20	7	9
ENSGALG00000040685	6	15	4	8
ENSGALG00000028843	5	7	4	8
ENSGALG00000047672	1	3	1	4
ENSGALG00000054020	0	3	2	2
ENSGALG00000048841	8	10	8	10
ENSGALG00000027640	1	1	0	3
ENSGALG00000053111	1	11	8	8
ENSGALG00000026987	3	5	4	8
ENSGALG00000028706	4	11	4	7
ENSGALG00000039987	1	3	2	2
ENSGALG00000040425	0	0	0	1
ENSGALG00000050510	0	2	2	0
ENSGALG00000051189	0	3	0	0
ENSGALG00000048160	1	2	1	1
ENSGALG00000054186	1	1	2	3
ENSGALG00000050271	0	1	2	0
ENSGALG00000047022	1	0	9	5
ENSGALG00000040622	2	0	7	4
ENSGALG00000053096	4	2	19	10
ENSGALG00000034308	3	3	24	8
ENSGALG00000049449	0	3	6	6
ENSGALG00000041483	3	3	8	10
ENSGALG00000052180	1	0	0	3
ENSGALG00000033213	3	2	10	8
ENSGALG00000046792	0	0	4	4
ENSGALG00000053010	2	0	9	4
ENSGALG00000049037	0	0	4	4
ENSGALG00000049213	0	0	2	8
ENSGALG00000049044	1	0	5	3
ENSGALG00000024138	0	1	5	0
ENSGALG00000031300	0	2	0	0
ENSGALG00000018882	0	0	0	0
ENSGALG00000030486	0	0	0	0
ENSGALG00000029144	0	14	0	1
ENSGALG00000024136	1	8	5	6
ENSGALG00000042032	0	0	0	0
ENSGALG00000050156	0	1	0	0
ENSGALG00000045026	0	0	0	0
ENSGALG00000009153	1945	2275	2243	3248
ENSGALG00000051035	0	0	0	0
ENSGALG00000047911	0	0	0	0
ENSGALG00000049060	16	16	59	93
ENSGALG00000029799	0	3	1	0
ENSGALG00000050822	0	2	2	1
ENSGALG00000054721	0	0	3	0
ENSGALG00000053966	7	25	20	7
ENSGALG00000027316	81	243	214	209
ENSGALG00000043660	0	0	8	9
ENSGALG00000036711	760	1539	1241	1255
ENSGALG00000009147	2469	3302	3382	3531
ENSGALG00000025817	250	117	1105	1237
ENSGALG00000030643	0	11	7	8
ENSGALG00000037026	0	1	0	0
ENSGALG00000006229	0	3	2	1
ENSGALG00000046393	0	1	0	0
ENSGALG00000035856	0	0	4	2
ENSGALG00000040002	0	1	1	7
ENSGALG00000051628	0	1	0	1
ENSGALG00000051467	10	19	7	15
ENSGALG00000029528	357	209	204	309
ENSGALG00000027712	53	74	76	54
ENSGALG00000000669	8	15	1	10
ENSGALG00000027138	1	1	1	0
ENSGALG00000039163	14	19	11	27
ENSGALG00000027351	196	263	266	249
ENSGALG00000052868	4	8	1	6
ENSGALG00000028622	11	2	0	2
ENSGALG00000019019	368	240	223	277
ENSGALG00000013253	0	3	4	4
ENSGALG00000026070	98	132	88	84
ENSGALG00000044505	0	0	6	1
ENSGALG00000040696	1415	1087	735	860
ENSGALG00000032847	2111	1816	1872	2241
ENSGALG00000030994	1525	1530	1496	1363
